V1,V2,set
42.0,9194.0,29
74.0,9887.0,29
45.0,9238.0,29
50.0,9422.0,29
72.0,9882.0,29
23.0,8135.0,29
24.0,8231.0,29
69.0,9876.0,29
66.0,9787.0,29
26.0,8341.0,29
27.0,8432.0,29
67.0,9808.0,29
57.0,9637.0,29
46.0,9293.0,29
62.0,9718.0,29
58.0,9653.0,29
65.0,9762.0,29
13.0,7553.0,29
12.0,7472.0,29
37.0,8962.0,29
29.0,8554.0,29
28.0,8474.0,29
36.0,8882.0,29
63.0,9730.0,29
64.0,9751.0,29
49.0,9405.0,29
25.0,8264.0,29
14.0,7623.0,29
15.0,7700.0,29
26.0,8341.0,29
30.0,8589.0,29
56.0,9611.0,29
48.0,9390.0,29
13.0,7553.0,29
14.0,7623.0,29
7.0,7052.0,29
17.0,7787.0,29
8.0,7121.0,29
43.0,9215.0,29
10.0,7297.0,29
9.0,7233.0,29
21.0,8038.0,29
39.0,9058.0,29
38.0,8995.0,29
22.0,8101.0,29
33.0,8745.0,29
6.0,7006.0,29
5.0,6946.0,29
40.0,9117.0,29
39.0,9058.0,29
33.0,8745.0,29
46.0,9293.0,29
17.0,7787.0,29
36.0,8882.0,29
35.0,8828.0,29
75.0,9894.0,29
11.0,7420.0,29
12.0,7472.0,29
70.0,9879.0,29
68.0,9830.0,29
6.0,7006.0,29
7.0,7052.0,29
41.0,9151.0,29
28.0,8474.0,29
27.0,8432.0,29
20.0,7997.0,29
21.0,8038.0,29
56.0,9611.0,29
51.0,9459.0,29
30.0,8589.0,29
29.0,8554.0,29
40.0,9117.0,29
41.0,9151.0,29
23.0,8135.0,29
22.0,8101.0,29
37.0,8962.0,29
25.0,8264.0,29
24.0,8231.0,29
38.0,8995.0,29
51.0,9459.0,29
19.0,7873.0,29
35.0,8828.0,29
43.0,9215.0,29
45.0,9238.0,29
68.0,9830.0,29
77.0,9916.0,29
75.0,9894.0,29
15.0,7700.0,29
82.0,9994.0,8
82.0,9994.0,8
0.0,6056.0,8
0.0,6056.0,8
2.0,6304.0,8
3.0,6629.0,8
75.0,9858.0,8
71.0,9846.0,8
78.0,9993.0,8
6.0,6975.0,8
7.0,7156.0,8
60.0,9634.0,8
5.0,6803.0,8
6.0,6975.0,8
70.0,9820.0,8
66.0,9706.0,8
33.0,8702.0,8
69.0,9723.0,8
4.0,6657.0,8
5.0,6803.0,8
62.0,9644.0,8
8.0,7184.0,8
9.0,7326.0,8
1.0,6190.0,8
58.0,9616.0,8
32.0,8689.0,8
13.0,7548.0,8
12.0,7420.0,8
26.0,8326.0,8
27.0,8453.0,8
42.0,9119.0,8
64.0,9695.0,8
50.0,9409.0,8
52.0,9443.0,8
43.0,9136.0,8
22.0,8062.0,8
23.0,8178.0,8
2.0,6304.0,8
1.0,6190.0,8
68.0,9718.0,8
57.0,9600.0,8
11.0,7395.0,8
63.0,9680.0,8
44.0,9188.0,8
45.0,9285.0,8
56.0,9554.0,8
76.0,9951.0,8
77.0,9973.0,8
34.0,8792.0,8
51.0,9431.0,8
55.0,9552.0,8
17.0,7754.0,8
18.0,7832.0,8
17.0,7754.0,8
16.0,7677.0,8
19.0,7905.0,8
20.0,7982.0,8
18.0,7832.0,8
19.0,7905.0,8
46.0,9299.0,8
31.0,8622.0,8
23.0,8178.0,8
24.0,8240.0,8
41.0,9061.0,8
53.0,9501.0,8
24.0,8240.0,8
29.0,8538.0,8
28.0,8484.0,8
25.0,8294.0,8
40.0,9007.0,8
41.0,9061.0,8
44.0,9188.0,8
13.0,7548.0,8
14.0,7599.0,8
40.0,9007.0,8
39.0,8956.0,8
30.0,8588.0,8
29.0,8538.0,8
49.0,9360.0,8
15.0,7643.0,8
38.0,8912.0,8
14.0,7599.0,8
39.0,8956.0,8
21.0,8019.0,8
22.0,8062.0,8
36.0,8846.0,8
37.0,8886.0,8
10.0,7363.0,8
21.0,8019.0,8
20.0,7982.0,8
9.0,7326.0,8
30.0,8588.0,8
15.0,7643.0,8
16.0,7677.0,8
31.0,8622.0,8
35.0,8824.0,8
10.0,7363.0,8
25.0,8294.0,8
34.0,8792.0,8
26.0,8326.0,8
27.0,8453.0,8
28.0,8484.0,8
47.0,9304.0,8
48.0,9334.0,8
54.0,9523.0,8
7.0,7156.0,8
4.0,6657.0,8
3.0,6629.0,8
8.0,7184.0,8
48.0,9334.0,8
49.0,9360.0,8
37.0,8886.0,8
38.0,8912.0,8
12.0,7420.0,8
54.0,9523.0,8
35.0,8824.0,8
53.0,9501.0,8
36.0,8846.0,8
76.0,9951.0,8
45.0,9285.0,8
92.0,9994.0,15
0.0,6058.0,15
0.0,6058.0,15
92.0,9994.0,15
82.0,9993.0,15
3.0,6629.0,15
2.0,6304.0,15
20.0,7969.0,15
75.0,9910.0,15
72.0,9845.0,15
56.0,9595.0,15
37.0,9040.0,15
36.0,8886.0,15
54.0,9534.0,15
6.0,6975.0,15
7.0,7161.0,15
21.0,8153.0,15
5.0,6804.0,15
6.0,6975.0,15
53.0,9486.0,15
39.0,9148.0,15
15.0,7647.0,15
16.0,7785.0,15
5.0,6804.0,15
4.0,6667.0,15
1.0,6194.0,15
58.0,9641.0,15
24.0,8267.0,15
25.0,8398.0,15
9.0,7327.0,15
8.0,7201.0,15
10.0,7363.0,15
11.0,7483.0,15
70.0,9838.0,15
2.0,6304.0,15
1.0,6194.0,15
29.0,8631.0,15
28.0,8523.0,15
64.0,9737.0,15
48.0,9400.0,15
63.0,9721.0,15
51.0,9475.0,15
38.0,9053.0,15
61.0,9675.0,15
62.0,9679.0,15
80.0,9992.0,15
78.0,9971.0,15
58.0,9641.0,15
30.0,8654.0,15
31.0,8726.0,15
66.0,9804.0,15
14.0,7623.0,15
13.0,7553.0,15
43.0,9216.0,15
33.0,8801.0,15
34.0,8865.0,15
69.0,9819.0,15
35.0,8876.0,15
79.0,9991.0,15
77.0,9951.0,15
47.0,9354.0,15
49.0,9412.0,15
50.0,9473.0,15
46.0,9293.0,15
27.0,8493.0,15
26.0,8433.0,15
40.0,9149.0,15
41.0,9165.0,15
19.0,7918.0,15
18.0,7860.0,15
67.0,9809.0,15
68.0,9817.0,15
41.0,9165.0,15
43.0,9216.0,15
19.0,7918.0,15
24.0,8267.0,15
47.0,9354.0,15
23.0,8221.0,15
82.0,9993.0,15
65.0,9780.0,15
17.0,7827.0,15
16.0,7785.0,15
77.0,9951.0,15
7.0,7161.0,15
8.0,7201.0,15
31.0,8726.0,15
3.0,6629.0,15
32.0,8764.0,15
4.0,6667.0,15
32.0,8764.0,15
33.0,8801.0,15
12.0,7519.0,15
9.0,7327.0,15
11.0,7483.0,15
10.0,7363.0,15
22.0,8188.0,15
25.0,8398.0,15
26.0,8433.0,15
21.0,8153.0,15
12.0,7519.0,15
13.0,7553.0,15
61.0,9675.0,15
23.0,8221.0,15
17.0,7827.0,15
18.0,7860.0,15
22.0,8188.0,15
28.0,8523.0,15
27.0,8493.0,15
46.0,9293.0,15
45.0,9264.0,15
44.0,9243.0,15
14.0,7623.0,15
65.0,9780.0,15
15.0,7647.0,15
30.0,8654.0,15
29.0,8631.0,15
45.0,9264.0,15
44.0,9243.0,15
38.0,9053.0,15
49.0,9412.0,15
90.0,9994.0,2
0.0,6058.0,2
90.0,9994.0,2
0.0,6058.0,2
3.0,6639.0,2
2.0,6304.0,2
82.0,9993.0,2
9.0,7159.0,2
32.0,8684.0,2
39.0,9032.0,2
72.0,9848.0,2
78.0,9992.0,2
4.0,6786.0,2
5.0,6946.0,2
69.0,9838.0,2
11.0,7397.0,2
12.0,7549.0,2
53.0,9489.0,2
49.0,9374.0,2
34.0,8817.0,2
4.0,6786.0,2
3.0,6639.0,2
10.0,7297.0,2
1.0,6194.0,2
47.0,9304.0,2
22.0,8122.0,2
82.0,9993.0,2
16.0,7708.0,2
17.0,7838.0,2
30.0,8629.0,2
51.0,9469.0,2
26.0,8328.0,2
27.0,8452.0,2
42.0,9216.0,2
13.0,7584.0,2
24.0,8246.0,2
23.0,8133.0,2
